Post link,Post Content,User ID,User Nickname,User ID,Posted Date,Posted time,Reposts Count,Comments Count,Likes Count,Commenter ID,Commenter Nickname,Comment Nickname,Commented Date,Commented Time,Comment Content
 , , , , , , , , , ,6496252206,sunshine071285,f,2020/05/11,10:51:12,冤死的太多
 , , , , , , , , , ,5756885669,喵喵胡辣汤,m,2020/05/11,10:43:56,下雪也挡不住我们复产复工的念头
 , , , , , , , , , ,6424309489,洁p姿势不对起来重睡,f,2020/05/11,10:29:01,死的人太多，冤啊
 , , , , , , , , , ,1857582450,灵儿288,f,2020/05/11,10:27:05,好可怕
 , , , , , , , , , ,2611019313,心洁2013,f,2020/05/11,10:24:51,后天来了吗？
 , , , , , , , , , ,6002120130,effervescense-,f,2020/05/11,12:03:20,本人就在纽约 雪是下了但根本没那么夸张 什么暴风雪能理智点发文么
https://m.weibo.cn/detail/4503341285384856,【#长春发布舒兰来返长人员管控公告#：一律隔离21天】#长春对舒兰来返长人员一律隔离21天#据@长春发布 ，5月10日，舒兰市风险等级调整为高风险。11日，长春市疫情防控工作领导小组发布公告称，对舒兰市来(返)长春人员，一律实行 “集中隔离14天+居家单独隔离7天”的隔离措施。各社区(村屯)，要在前期工作基础上于5月12日18时前完成辖区内舒兰市来(返)长春人员的摸底排查、登记工作。#关注新冠肺炎#,1784473157,中国新闻网,m,2020/05/11,10:21:33,42,59,169, , , , , , 
 , , , , , , , , , ,5850773036,女神,f,2020/05/11,10:24:23,长春加油啊！严格执行防控措施，早日清零🙏
 , , , , , , , , , ,7274387129,眷眷流年d,f,2020/05/11,10:35:36,非常赞，一定严控
 , , , , , , , , , ,6508492693,徐鲁,m,2020/05/11,10:44:07,摸底排查，严格防控希望全国都能早日清零
 , , , , , , , , , ,6256522550,漫游男友,m,2020/05/11,10:34:00,谨慎点好
 , , , , , , , , , ,6336425203,科比今天复活了吗,m,2020/05/11,10:21:57,现在中美两国都发现了宠物身上带有新冠病毒的案例 希望国内能够人道毁灭流浪猫流浪狗 个人观点，不喜勿喷
 , , , , , , , , , ,6561283175,蹦蹦跳跳一颗小豌豆,f,2020/05/11,12:29:03,给力
 , , , , , , , , , ,2149349982,Arrun_皓月居士,m,2020/05/11,11:06:18,刚到单位，主任通知我们都赶紧回家，具体复工日期等通知。
 , , , , , , , , , ,1675167175,一丝一缕一炊烟,m,2020/05/11,11:45:30,转发微博
 , , , , , , , , , ,5936175668,schiggy,m,2020/05/11,11:17:17,加油💪
 , , , , , , , , , ,5880139240,全球超级搞笑视频,m,2020/05/11,10:42:43,
 , , , , , , , , , ,6227941017,素书斋主人,m,2020/05/11,10:34:20,每天打卡支持
 , , , , , , , , , ,6561662714,HOGO豪豪,m,2020/05/11,12:36:33,沈阳跟上？
 , , , , , , , , , ,6555914107,呀儿呦-,m,2020/05/11,10:36:26,我们一个大办公室老多舒兰回来得了，还在上班，能不能有人管管啊，不是要隔离么
 , , , , , , , , , ,5863987254,星期天去散步___,f,2020/05/11,12:37:04,吉林骂骂咧咧的回来了
 , , , , , , , , , ,1871761290,对面一枝花笑的乐哈哈,m,2020/05/11,11:08:07,希望尽快出来新冠检测仪器，一天的周期太长了。
 , , , , , , , , , ,5023266201,juelideyitian,f,2020/05/11,10:57:58,【#长春发布舒兰来返长人员管控公告#：一律隔离21天】多了七天
 , , , , , , , , , ,1803972554,可爱熊宝宝s的妈,f,2020/05/11,10:48:28,很科学，虽然对当地人员流动带来了麻烦，但是保障自己安全也是保障了自己朋友和家人安全，感谢！希望近期有舒兰外出的居民都能先自觉戴口罩和有可能的话去做一下检测。感谢！
 , , , , , , , , , ,3458158600,川藏上的兵,m,2020/05/11,10:47:12,加强防控措施。
 , , , , , , , , , ,1216375635,辰时赏雨,m,2020/05/11,10:40:06,"21天,合理.最好4周.现在某些,无症状感染,个案,有超长待机的."
 , , , , , , , , , ,6388105599,QQQjie102,f,2020/05/11,10:38:52,
 , , , , , , , , , ,6178050662,长春刘杨,f,2020/05/11,10:28:49,加强防护，大家一起抗击疫情！
 , , , , , , , , , ,2683776213,邛崃教育,m,2020/05/11,10:28:01,【#长春发布舒兰来返长人员管控公告#：一律隔离21天】
 , , , , , , , , , ,6514982315,无端锦瑟1987,f,2020/05/11,10:26:48,我的大长春挺住呀
 , , , , , , , , , ,6352373249,开微博只为孟鹤堂Tt,f,2020/05/11,10:24:29,长春人民瑟瑟发抖啊
 , , , , , , , , , ,6501830666,bloodBi,m,2020/05/11,12:36:32,21！
 , , , , , , , , , ,6075568080,woai肖战,f,2020/05/11,12:00:52,长春一定要加油努力挺过去！
 , , , , , , , , , ,5146287965,夹心小饼干_12138,f,2020/05/11,10:55:45,几个月的努力 一下回到了解放前
 , , , , , , , , , ,2962017695,琑不琑都得琑,f,2020/05/11,12:37:10,支持隔离，严格防控抗击疫情[加油]
 , , , , , , , , , ,2388348787,追chaser,m,2020/05/11,12:31:12,希望来返吉林市的也隔离，毕竟舒兰去往吉林市还是很多的
 , , , , , , , , , ,6319422195,抱着夏天吃西瓜·,f,2020/05/11,12:36:58,我在长春上大学，我又又又开不了学了。。。。
 , , , , , , , , , ,7097075642,热爱漫威的朱古力,m,2020/05/11,12:36:35,吉林加油！！
 , , , , , , , , , ,2010404965,七宗罪00,m,2020/05/11,12:32:45,长春给力
 , , , , , , , , , ,3968913575,来四兔蜜柚,f,2020/05/11,12:30:00,加油长春🙏🙏🙏
 , , , , , , , , , ,6459307977,兜兒筱筑,f,2020/05/11,12:27:43,12345举报需要实名的
 , , , , , , , , , ,2946477555,鲍鲍老婆,f,2020/05/11,11:48:07,包括吉林市么，还是就是舒兰市的？
 , , , , , , , , , ,2960039841,晓风将军,m,2020/05/11,10:28:45,现在沈阳到长春需要隔离吗
 , , , , , , , , , ,7309820762,呃呃呃图甲ED,f,2020/05/11,10:31:03,注意安全啊大家
 , , , , , , , , , ,1249839531,梁三伯煮英台,m,2020/05/11,11:06:41,这个费用是自理吗？
https://m.weibo.cn/detail/4503341558368385,【此地又现传播链！#吉林舒兰复学被叫停#】5月9日0-24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增12例本土病例，其中吉林省11例，湖北省1例。据吉林省政府新闻办官方微信消息，5月10日，按照国家新冠肺炎疫情分区分级标准，吉林省将舒兰市风险等级由中风险调整为高风险。出现本地疫情后，省市县三级第一时间采取如下措施：对所有社区、村(屯)实行封闭管理，各小区原则上封闭管控；已经复学的高三、初三年级学生恢复网上授课模式。（综合）热点 | 此地又现传播链！复学被叫停,1726918143,中国青年报,f,2020/05/11,10:22:38,7,14,42, , , , , , 
https://m.weibo.cn/detail/4503248881256571,【儿童新冠川崎病蔓延 魁省即将开学 家长请三思】纽约州73例，蒙特利尔20例。家长要警惕：新冠川崎病正在悄悄蔓延... #加拿大疫情##海外抗疫日记##魁北克##纽约#  单蓓Brenda的微博视频 加拿大·Montreal ,1658625705,单蓓Brenda,f,2020/05/11,04:14:22,234,81,733, , , , , , 
 , , , , , , , , , ,2480023107,一身猫毛儿,m,2020/05/11,08:38:50,我小时候得过川崎病，胳膊都是橘子皮色的，差点挂了
 , , , , , , , , , ,2575069812,靈度可乐,m,2020/05/11,10:42:28,川崎病 一个你越去了解心越痛的病。恨不得拿自己的命去换孩子一生健康成长。
 , , , , , , , , , ,7341239425,一毛46148,m,2020/05/11,08:05:09,只有我一个人注意衣服和身后的画在换么😃
 , , , , , , , , , ,2087064840,stefanie8601,f,2020/05/11,10:34:59,这两种病遇到一起，想死的心都有了
 , , , , , , , , , ,2790442457,幸福的猫奴209,f,2020/05/11,08:29:59,家长决定不了开不开学，教育部决定的！ 全国学校都通知开学，能不让孩子去吗？
 , , , , , , , , , ,3932590852,wuli林小妖,f,2020/05/11,07:43:03,什么叫做新冠川崎病
 , , , , , , , , , ,5931180687,肚肚又饿辽,f,2020/05/11,09:53:21,✌️
 , , , , , , , , , ,5931180687,肚肚又饿辽,f,2020/05/11,09:53:17,👍
 , , , , , , , , , ,3280269735,JW愉此一生,m,2020/05/11,12:13:10,我小时候得过川崎，也差点挂了，一直到现在嘴皮和牙龈都是巫的！
 , , , , , , , , , ,5436584516,对门张大爷,m,2020/05/11,08:31:58,我刚出生的时候得过 差点就交代了
 , , , , , , , , , ,6124242128,爱拍照的Jeffery,m,2020/05/11,09:24:57,天川崎病就够可怕了。怎么还出现一个新冠川崎
 , , , , , , , , , ,3958777983,黑皮卜贝,m,2020/05/11,08:30:16,病毒又变异了
 , , , , , , , , , ,2969179583,爱屋及楼,m,2020/05/11,07:49:55,美国人能听懂吗
 , , , , , , , , , ,6446873625,古典也流行0108,m,2020/05/11,12:30:19,你在微博说有啥用，应该去推特脸书和ins啊
 , , , , , , , , , ,5630543620,不屑为伍2050,m,2020/05/11,12:27:12,又漂亮了不少
 , , , , , , , , , ,5372302279,明镜39958,m,2020/05/11,12:17:04,太操心了
 , , , , , , , , , ,1851789795,熊小猫大鳄鱼,f,2020/05/11,11:46:41,多大的孩子会感染这个新冠川崎病？
 , , , , , , , , , ,1907733503,一蓑烟雨任平生jw,m,2020/05/11,11:15:44,博主的名字是叫shanbei（扇贝）么？
 , , , , , , , , , ,6446608879,天然呆的死神的代言人,m,2020/05/11,11:06:30,太可怕了
 , , , , , , , , , ,1003620045,裤腰三尺三,m,2020/05/11,10:44:48,加油
 , , , , , , , , , ,1728369971,嬛嬛我是果果啊,m,2020/05/11,10:16:42,需要注射免疫球蛋白增强免疫力
 , , , , , , , , , ,6059911212,罗二公子,m,2020/05/11,09:17:41,呵呵
 , , , , , , , , , ,1931681255,田田田小田,f,2020/05/11,09:12:00,川崎不都发生在幼儿身上嘛，这个新冠川崎有点恐怖
 , , , , , , , , , ,5470314594,MsSue51803,m,2020/05/11,08:46:44,川崎后遗症很麻烦的
 , , , , , , , , , ,5677867341,WinX虎牙尘心,m,2020/05/11,08:36:22,这
 , , , , , , , , , ,6609460072,尺千流33542,m,2020/05/11,08:37:30,天天在国内发有啥用？加拿大的东西去发给你加拿大的同胞知道才对！！！
 , , , , , , , , , ,6142853209,旧梦挽言,m,2020/05/11,11:23:46,6
 , , , , , , , , , ,2415258947,孑孓妈妈,f,2020/05/11,10:43:08,川崎病我知道，新冠川崎就真的是没听过。
 , , , , , , , , , ,2534734614,武六七小家伙,f,2020/05/11,09:06:44,。。。
 , , , , , , , , , ,7418175648,冰镇刁丝,m,2020/05/11,09:05:51,再这样下去，觉得因口罩而亡的人数会比因病的高
 , , , , , , , , , ,3184331402,指尖跑马,m,2020/05/11,08:03:01,中国没有
 , , , , , , , , , ,7338454485,欣欣向荣荣告白201911,m,2020/05/11,07:58:17,？？？？？
 , , , , , , , , , ,7343562785,宇宙主宰九九归一,f,2020/05/11,11:32:09,@界面新闻#直播#【魔鬼传假神，妖邪毁土地，华夏兵王破魔窟，御驾亲征降瘟疫】九龙出深海，紫星出北极，乾坤皆敌军，神魔舞军旗；东西南北战风杀戮重，沧海山川八方神兵齐，宇宙主宰披红袍，帝宫权贵身入泥！ 为什么万年的神话到了2020年却成了真实的正邪之争？天道正气救地球，根除妖邪下围棋！
 , , , , , , , , , ,5587174689,甜蜜哥特,m,2020/05/11,10:02:17,
 , , , , , , , , , ,1722410692,hi岁月如歌,m,2020/05/11,08:09:58,第一次听
 , , , , , , , , , ,2480023107,一身猫毛儿,m,2020/05/11,08:38:50,我小时候得过川崎病，胳膊都是橘子皮色的，差点挂了
 , , , , , , , , , ,2575069812,靈度可乐,m,2020/05/11,10:42:28,川崎病 一个你越去了解心越痛的病。恨不得拿自己的命去换孩子一生健康成长。
 , , , , , , , , , ,7341239425,一毛46148,m,2020/05/11,08:05:09,只有我一个人注意衣服和身后的画在换么😃
 , , , , , , , , , ,2087064840,stefanie8601,f,2020/05/11,10:34:59,这两种病遇到一起，想死的心都有了
 , , , , , , , , , ,2790442457,幸福的猫奴209,f,2020/05/11,08:29:59,家长决定不了开不开学，教育部决定的！ 全国学校都通知开学，能不让孩子去吗？
 , , , , , , , , , ,3932590852,wuli林小妖,f,2020/05/11,07:43:03,什么叫做新冠川崎病
 , , , , , , , , , ,5931180687,肚肚又饿辽,f,2020/05/11,09:53:21,✌️
 , , , , , , , , , ,5931180687,肚肚又饿辽,f,2020/05/11,09:53:17,👍
 , , , , , , , , , ,3280269735,JW愉此一生,m,2020/05/11,12:13:10,我小时候得过川崎，也差点挂了，一直到现在嘴皮和牙龈都是巫的！
 , , , , , , , , , ,5436584516,对门张大爷,m,2020/05/11,08:31:58,我刚出生的时候得过 差点就交代了
 , , , , , , , , , ,6124242128,爱拍照的Jeffery,m,2020/05/11,09:24:57,天川崎病就够可怕了。怎么还出现一个新冠川崎
 , , , , , , , , , ,3958777983,黑皮卜贝,m,2020/05/11,08:30:16,病毒又变异了
 , , , , , , , , , ,2969179583,爱屋及楼,m,2020/05/11,07:49:55,美国人能听懂吗
 , , , , , , , , , ,6446873625,古典也流行0108,m,2020/05/11,12:30:19,你在微博说有啥用，应该去推特脸书和ins啊
 , , , , , , , , , ,5630543620,不屑为伍2050,m,2020/05/11,12:27:12,又漂亮了不少
 , , , , , , , , , ,5372302279,明镜39958,m,2020/05/11,12:17:04,太操心了
 , , , , , , , , , ,1851789795,熊小猫大鳄鱼,f,2020/05/11,11:46:41,多大的孩子会感染这个新冠川崎病？
 , , , , , , , , , ,1907733503,一蓑烟雨任平生jw,m,2020/05/11,11:15:44,博主的名字是叫shanbei（扇贝）么？
 , , , , , , , , , ,6446608879,天然呆的死神的代言人,m,2020/05/11,11:06:30,太可怕了
 , , , , , , , , , ,1003620045,裤腰三尺三,m,2020/05/11,10:44:48,加油
https://m.weibo.cn/detail/4503334566169197,东京新宿的拘留所内4月发生多次多人感染新冠病毒。曾暂时封闭使用。日本日辩连呼吁尽量回避拘留，已拘留的早点儿释放。尽量在嫌疑人家中审理。等等避免病毒传播。呃～，这拘留所的大白笼子第一次见！#海外抗疫日记##日本疫情##日本# 日本·大阪 ,5390626947,西日本,f,2020/05/11,09:54:51,46,6,23, , , , , , 
https://m.weibo.cn/detail/4503342011648735,【乍都乍市场开放时间延长至19:00】#泰国疫情# 5月10日，曼谷市市长阿萨云警上将到曼谷乍都乍市场，对疫情防控措施进行视察，评估市场的疫情防控工作，视察工作结束后，阿萨云警上将表示，5月10日是乍都乍市场开放的第二天，9日乍都乍市场的人流量仅2000人次左右，而平时每日的人流量超过1万人次。并表示在视察中发现，在社交距离方面做的还不够好，因此下令相关部门划分出保持社交距离的警戒线。另外，阿萨云警上将还表示，将延长乍都乍市场的开放时间，由原来的下午17:00-18:00期间开放延长至17:00-19:00，因为现在泰国进入热季，让民众有更多的时间在傍晚购物，同时要求民众和商贩严格遵守3条规定，即保持社交距离，勤洗手，戴口罩。曼谷市市长还表示，对于部分没有严格遵守防疫措施的商铺，以警告为主。目前正在向交通部申请免除商贩的租金至11月，向商贩提供救助措施。#海外抗疫日记# #全球疫情#,1631015723,十六番-泰国,f,2020/05/11,10:24:26,4,0,4, , , , , , 
https://m.weibo.cn/detail/4503339864512552,#新加坡疫情##全球疫情# 5月10日新增3例公民和永久居民病例的详细情况：-2例新加坡公民，1例永久居民-1例输入性病例，2例与之前确诊病例或传染群有关联的社区病例-2例没有出现症状，1例出现症状第22872例：61岁新加坡籍男子，输入性病例。他从卡塔尔返回新加坡后就接获居家通知在指定地点隔离，5月7日出现症状，5月9日确诊。第22966例：49岁新加坡永久居民男子，是第741例的接触者，与慕斯达法购物中心传染群有关。他没有出现症状，5月9日出炉的血清学检测结果显示感染。第23146例：63岁新加坡籍男子，Acacia Home收容所住户，与该传染群有关。他没有出现症状，5月9日确诊。 新加坡,5948368544,PortiaJX,f,2020/05/11,10:15:53,12,6,25, , , , , , 
https://m.weibo.cn/detail/4503150448408278,下午市政府人员挨家挨户送的口罩，一家两个，如果家里成员不够，需要多的还可以去市政府登记。布制的口罩，可以洗十次。#法国疫情##全球疫情##海外抗疫日记# ,1285168042,漆园隐吏在巴黎,m,2020/05/10,21:43:14,69,59,248, , , , , , 
https://m.weibo.cn/detail/4503324722120670,【#武汉新增5例确诊来自同一小区#】据武汉市卫健委，5月10日0-24时，#武汉新增无症状转确诊5例# 。病例1，王某某，女， 81岁，系5月9日我市通报的确诊病例高某某的妻子，现住址为东西湖区长青街三民小区。5月7日患者的丈夫高某某核酸检测阳性，患者当日作为其密切接触者被安排隔离并做核酸检测，检测结果为阳性，报告为无症状感染者。5月10日确认为确诊病例。病例2，张某某，男，76岁，现住址为东西湖区长青街三民小区。5月5日患者因身体不适，由社区工作人员陪同到东西湖区人民医院就诊，5月6日核酸检测结果为阳性，报告为无症状感染者。5月10日确认为确诊病例。病例3，袁某某，女，72岁，系病例2张某某的妻子，现住址为东西湖区长青街三民小区。5月6日患者的丈夫张某某核酸检测阳性，患者当日作为其密切接触者被安排隔离。5月7日核酸检测结果为阳性，报告为无症状感染者。5月10日确认为确诊病例。病例4，李某某，女，46岁，现住址为东西湖区长青街三民小区。5月7日作为该小区重点人群被安排隔离观察，并做核酸检测，检测结果为阳性，报告为无症状感染者。5月10日确认为确诊病例。病例5，陈某某，女，29岁，现住址为东西湖区长青街三民小区。5月2日患者出现头晕乏力等症状，5月4日到东西湖区人民医院就诊。5月5日核酸检测结果为阳性，报告为无症状感染者，当日由社区安排隔离观察。5月10日确认为确诊病例。网页链接,2803301701,人民日报,m,2020/05/11,09:15:44,1020,2528,24813, , , , , , 
 , , , , , , , , , ,3521930833,黄四真,m,2020/05/11,09:20:39,人家配合检测，配合隔离，有身体不适及时规范就诊，毒王你🐴呢，张口就来？yxh赶紧滚出去
 , , , , , , , , , ,5981005397,两弹元勋林黛玉,m,2020/05/11,09:16:13,这个小区的居民将会度过几个不眠夜了
 , , , , , , , , , ,2804073840,这个昵称我可以用1年,m,2020/05/11,09:35:00,都身体不适了，还往无症状里面塞！最怕防疫到后期，各地为了政绩和脸面，瞒报或者都往无症状里面塞，误导大家，以为特别安全，就疏于防范了
 , , , , , , , , , ,3276722231,儿科陈医生,m,2020/05/11,09:17:05,无症状感染者开始没有症状，仅核酸阳性，之后出现症状，这类属于潜伏期。过了潜伏期也没症状，就属于携带者，这才是真正的无症状感染者。有症状的感染者可以隔离，无症状感染者因难发现，就有不断传染给健康人的风险。
 , , , , , , , , , ,2603262502,MiniiAmber,f,2020/05/11,09:17:41,疫情还没有真正结束，大家还是要注意防护，防控不能放松
 , , , , , , , , , ,6324490230,SNH48-杨苏西,f,2020/05/11,09:17:24,头晕乏力 身体不适 为啥还算无症状……
 , , , , , , , , , ,6218610790,来日不记,m,2020/05/11,09:20:27,不要再搞这个所谓无症状感染者的名堂了！以为能忽悠别人，最终害了自己！
 , , , , , , , , , ,1920617434,方宇欣霖,m,2020/05/11,09:20:05,三月份就有症状了拖着不上医院，这就是害人。
 , , , , , , , , , ,3472582132,一坨绵羊油,f,2020/05/11,09:30:30,感觉这5个根本就不是无症状，只是潜伏期还没发病罢了，武汉现有无症状的600多个，怎么也没转确诊，怎么这个小区的昨天通报5个无症状的，今天就全部确诊了。昨天还一堆人在那儿说什么老人也无辜啊，担心去医院感染啊。这些人呢，出来啊！天天新闻上说有症状要通报社区，非不听，还有一堆圣母在那儿洗
 , , , , , , , , , ,5061935681,山有木兮木有枝心悦君盻君不知,f,2020/05/11,09:16:18,唉，怎么又有了
 , , , , , , , , , ,2411479835,鬓边海棠花,f,2020/05/11,09:17:07,身体不适去检测，然后无症状感染？
 , , , , , , , , , ,5695797014,珠海房黎思萍,f,2020/05/11,09:22:37,能不能拜托各位同志一定要戴口罩？不是针对谁，现在大街上很多人都不戴口罩了，都说热什么的，好像谁不热似的，这种时候还是不要松懈，别因为一个人毁一座城🙏
 , , , , , , , , , ,6362295584,里多情,m,2020/05/11,09:23:20,革命尚未成功，继续做好个人防护。口罩不能摘，人多的地方少去，勤洗手哦
 , , , , , , , , , ,1944531431,有没有另一个,f,2020/05/11,09:18:18,病例5，出现症状去医院就医，然后成了无症状？？？
 , , , , , , , , , ,5482402256,传说VVW,m,2020/05/11,09:17:38,不舒服就诊阳性也是先算无症状感染者啊？
 , , , , , , , , , ,1660086134,刺-summer,f,2020/05/11,09:20:51,其中几个明明有症状，还报告为无症状感染者，不是很明白这个操作
 , , , , , , , , , ,2034501945,鲤鲤Going-,f,2020/05/11,09:34:18,就这湖北这边已经开始到处聚众堂食了，路过社区好多中老年人还在那里不戴口罩打牌，真的心大前两天央视新闻不是还说低风险区学校可以不带口罩了吗，现在湖北都是低风险真敢不带嘛
 , , , , , , , , , ,2285175130,月夜月读,f,2020/05/11,09:33:26,不懂就问：病例2因身体不适就诊，病例5因出现头晕乏力就诊。不是有症状吗，为什么当时还定为无症状感染者？
 , , , , , , , , , ,6877085377,做你发光发亮的小太阳,m,2020/05/11,09:51:31,真是无语 有些人就是自作孽！疫情刚刚才控制住 这tm的天天聚集一起吃吃喝喝 武汉花园道能不能引起政府重视管一下？天天一堆人不戴口罩非法聚集！外省牺牲了这么多才帮武汉控制住 有没有良心了？我就想问下某些武汉人你嘴跟脚就这么欠？管不住自己吗？对得起为疫情防控牺牲的人吗？？？
 , , , , , , , , , ,3918788621,王甜甜要努力生活啊,f,2020/05/11,09:25:33,武汉人民真诚发问：第一例这个爷爷是怎么感染的呀…
 , , , , , , , , , ,5337614719,邱枫起,f,2020/05/11,09:29:37,5.2头晕乏力5.5报告无症状
 , , , , , , , , , ,2651181391,屋顶上的芒果211,f,2020/05/11,09:46:22,哪个说武汉是最安全的地方。说什么最危险的地方就是最安全的地方，也是醉了。上周去武汉进小区就遇到保安为业主没戴口罩而争吵，下班回家时又看到小区附近有人围桌吃烧烤扎啤酒🍻，仿佛这里没有经历过封城76天………
 , , , , , , , , , ,5816015272,武汉微城事,f,2020/05/11,09:17:37,三民小区太可怕了
 , , , , , , , , , ,1753196283,bhx一匹小红马,m,2020/05/11,09:18:31,武汉应该以小区为单位排查核酸、血清，这样才能最大程度的把隐患降到最低
 , , , , , , , , , ,7395437711,一个卑微的warma粉丝,m,2020/05/11,09:22:15,没脑子的营销号也就不说了，希望你们可以把全文看完，不要张嘴就来，如果你们是存心想地域黑的话，请进你们自个的超话，没有人骂你
 , , , , , , , , , ,6512156125,顾郢是bbo的,f,2020/05/11,10:23:55,都身体不适去医院确诊阳性了 还无症状感染呢，无语了。能不能别耍这些花样啊？本来硬要把无症状感染跟确诊分开就够无语的了，全世界还有哪个国家是这样？真一点安全感都没有。老老实实确诊病例，老老实实公布运动轨迹，老老实实把密切接触者隔离不好吗？
 , , , , , , , , , ,6802989447,real俊名字要很长,m,2020/05/11,09:17:01,疫情反弹有风险，出门防护需谨慎！
 , , , , , , , , , ,7377936537,欧美男友,f,2020/05/11,09:18:13,都是一个小区的么，，绝了，，，
 , , , , , , , , , ,5845464339,-依娜呦,f,2020/05/11,09:16:09,我的天啊啊啊啊啊啊啊啊！！！！！
 , , , , , , , , , ,2747145947,本尼的小老婆,f,2020/05/11,09:20:45,武汉估计有不少无症状。。
 , , , , , , , , , ,6859083411,啪啦啦ayy,m,2020/05/11,09:16:24,稳住啊，大武汉
 , , , , , , , , , ,2065811075,人类迷惑行为bot,f,2020/05/11,09:16:12,疫情快结束吧！
 , , , , , , , , , ,7143170518,寻找小辣妹,f,2020/05/11,09:16:41,现在都是无症状！
 , , , , , , , , , ,6899968000,NewStar丹,f,2020/05/11,09:23:05,这几个人看通报不是出现症状后去医院就诊才发现的吗？
 , , , , , , , , , ,1845850844,____天女-,f,2020/05/11,09:20:27,这小区拆了吧，太可怕😱了。
 , , , , , , , , , ,3472582132,一坨绵羊油,f,2020/05/11,10:18:55,一堆圣母在那儿洗，是的，老人没错，子女呢？新闻 天天说，社区天天强调，有症状了要报社区！要检测！要隔离！老人不知道，子女也不知道？！3月中旬发烧上十天，自己吃药压下去了，不报社区！如果都像这样！每个人都以为自己没病，不配合ZF防疫工作！怎么控制？！你们这些圣母怎么不搬去他们小区？！
 , , , , , , , , , ,3069455623,90冰清,f,2020/05/11,09:41:57,作为湖北人最担心政府为了政绩瞒报，这些无症状太诡异了，怎么同一天确诊？
 , , , , , , , , , ,2644366735,语丶喵喵,f,2020/05/11,09:16:48,看到5例以为看错了 还是不能放松啊 我的天
 , , , , , , , , , ,6913906501,涵金矿工,f,2020/05/11,09:16:35,疫情还没接触 减少聚集啊！
 , , , , , , , , , ,6045696577,注定孤独终老无陪伴,m,2020/05/11,09:34:35,请各位看完全文在做评论好吗 人家都是有在配合 有在隔离的好吗 反正我是没有看到武汉有人没戴口罩的 但是别的地方我已经看到不止一个了 我是真不懂有些人为什么只会张口就来 啥也不看不管的
 , , , , , , , , , ,1736345355,深情的Eve,f,2020/05/11,09:17:38,还是要小心
 , , , , , , , , , ,2204583360,李滴梅木,m,2020/05/11,09:45:22,第五位5月2号就有症状了，还诊断为无症状感染者？
 , , , , , , , , , ,1303243640,薯与我_,f,2020/05/11,09:17:09,还是要保持警惕！！大家出门记得戴口罩，虽然天气热，口罩闷，但为了健康着想！
 , , , , , , , , , ,5078892943,梦梦天心,f,2020/05/11,09:34:31,老人家身体不适没有具体症状算无症状就算了，头晕乏力也算无症状啊～
 , , , , , , , , , ,1415929855,尤优8,m,2020/05/11,09:30:20,政府能拿钱给所有武汉居民做一下核酸检测吗？
 , , , , , , , , , ,1821389044,扶摇能簸,m,2020/05/11,09:19:05,请问下，无症状转确诊的标准是什么？开始有症状了吗？
 , , , , , , , , , ,5106776048,TFGBEOMYS,m,2020/05/11,10:04:48,别总是说无症状转确诊没关系，就是已经隔离了的，其实只是现在检查的比较早，在有显著症状前一两天就被查出是无症状感染者，跟以前的确诊患者是一样的啊
 , , , , , , , , , ,2667508177,大大大Vivian的小小小生活,f,2020/05/11,10:17:19,病例五都已经头晕乏力了还不算有症状呀？啥
 , , , , , , , , , ,1864550300,weir_du,f,2020/05/11,09:27:38,额，理解不了，29岁那个是有症状去查的呈阳性，而且5月2号不舒服，5月4号去查，说明症状没有好转甚至更难受了，为什么一开始还要算成无症状感染者？头晕乏力不算症状？！
 , , , , , , , , , ,2032130237,学长的王小毛是个宝,f,2020/05/11,09:24:56,我家的小区也是，小区明明管控很严，但是进了小区以后在里面散步的人有很多都不戴口罩了，看来他们真的，都喜欢更戴喜欢呼吸机
 , , , , , , , , , ,5938275025,ylroger,m,2020/05/11,09:18:20,武汉到底再搞啥？一来来5个
 , , , , , , , , , ,6567943772,清野野野野viv,f,2020/05/11,10:20:45,所以无症状这个词是幌子吗
 , , , , , , , , , ,5372067660,F西希,f,2020/05/11,09:37:03,无症状的最黑人
 , , , , , , , , , ,1965151481,绉一,m,2020/05/11,09:17:19,传染源找到了吗？不然太恐怖了
 , , , , , , , , , ,5390511683,Vivi-LT,f,2020/05/11,10:53:28,太奇怪了，这是怎么得上的呢
 , , , , , , , , , ,6070052773,洛雨柒柒,f,2020/05/11,09:20:24,这个小区其他人太惨了吧一下子确诊五例
 , , , , , , , , , ,6403261645,姬窝,f,2020/05/11,09:17:19,这有点可怕了啊
 , , , , , , , , , ,5895876433,原来是名名噢,f,2020/05/11,09:16:30,天哪，千万要做好防护措施，不能松懈。
 , , , , , , , , , ,6524618480,兔兔独角仙,f,2020/05/11,09:16:04,愿早日康复，一切安好。
 , , , , , , , , , ,5323771680,武汉世爵龙祥铝艺,m,2020/05/11,09:45:06,这些也能定义为无症状？领导是不是对无症状定义有误解？这些有的很明显是确诊，有的是潜伏期，根本不是什么几把无症状
 , , , , , , , , , ,7307551691,Jessica_ch99,f,2020/05/11,09:39:11,病例二与病例五，一开始就不舒服但还是无症状？
 , , , , , , , , , ,6516961845,全世界最好的优奈,f,2020/05/11,09:17:51,
 , , , , , , , , , ,2876926593,李奕成yc,m,2020/05/11,09:56:42,只求不满报不漏报
